epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
159,72673,1.34105,1.45017,2.46074,0.71597,0.6403,0.70433,0.45239,1.24885,1.24666,2.33924,0.00064924,0.00064924,0.00064924
160,73182.9,1.34637,1.45392,2.4601,0.71605,0.64138,0.70453,0.45254,1.24867,1.24586,2.3388,0.00064702,0.00064702,0.00064702
161,73640.1,1.34248,1.45194,2.46606,0.71688,0.64046,0.70464,0.45259,1.24821,1.24523,2.3377,0.0006448,0.0006448,0.0006448
162,74097.6,1.33846,1.451,2.46801,0.71635,0.64085,0.70504,0.45292,1.24777,1.24461,2.33731,0.00064258,0.00064258,0.00064258
163,74576.4,1.34312,1.45884,2.46254,0.71576,0.64166,0.70478,0.45306,1.24727,1.24427,2.33699,0.00064036,0.00064036,0.00064036
164,75047.3,1.34402,1.44161,2.46446,0.71592,0.64189,0.70473,0.4535,1.24737,1.24375,2.33663,0.00063814,0.00063814,0.00063814
165,75480.1,1.34396,1.4567,2.47131,0.71405,0.64425,0.70532,0.45405,1.24782,1.24309,2.33638,0.00063592,0.00063592,0.00063592
166,75912,1.34518,1.44848,2.45838,0.71709,0.64191,0.70534,0.45396,1.24811,1.2429,2.33565,0.0006337,0.0006337,0.0006337
167,76373.8,1.33762,1.44506,2.45599,0.7159,0.6428,0.70539,0.45427,1.24805,1.24284,2.33543,0.00063148,0.00063148,0.00063148
168,76867.9,1.34327,1.44113,2.46792,0.71785,0.64101,0.70568,0.45392,1.24817,1.24289,2.33544,0.00062926,0.00062926,0.00062926
169,77355.1,1.34085,1.4475,2.45727,0.71782,0.64072,0.70582,0.45417,1.24802,1.24337,2.33509,0.00062704,0.00062704,0.00062704
170,77851.9,1.3425,1.44205,2.45869,0.71953,0.64221,0.70646,0.45485,1.24802,1.24318,2.33466,0.00062482,0.00062482,0.00062482
171,78355.4,1.34439,1.44725,2.4649,0.72091,0.64141,0.7068,0.45545,1.24755,1.24292,2.33411,0.0006226,0.0006226,0.0006226
172,78857.5,1.34334,1.45216,2.46505,0.7201,0.64162,0.70699,0.45569,1.24696,1.24194,2.33345,0.00062038,0.00062038,0.00062038
173,79339.9,1.33962,1.43838,2.46095,0.72371,0.63942,0.70713,0.45631,1.24677,1.24153,2.3329,0.00061816,0.00061816,0.00061816
174,79840.2,1.33432,1.43779,2.45849,0.72442,0.63947,0.70746,0.45678,1.24645,1.24038,2.33315,0.00061594,0.00061594,0.00061594
175,80322.4,1.34248,1.44432,2.46224,0.72822,0.637,0.70734,0.45705,1.24626,1.23966,2.33285,0.00061372,0.00061372,0.00061372
176,80768,1.34261,1.44448,2.46144,0.72608,0.63952,0.70789,0.4575,1.24627,1.23916,2.33274,0.0006115,0.0006115,0.0006115
177,81237.2,1.33877,1.43543,2.45402,0.72743,0.6386,0.70793,0.45731,1.24621,1.23811,2.33242,0.00060928,0.00060928,0.00060928
178,81711.6,1.33415,1.43259,2.45867,0.72805,0.63864,0.70807,0.45801,1.24578,1.23664,2.3325,0.00060706,0.00060706,0.00060706
